180		Filled: 180 out of 180; 0 responses to go!	Filled: 3 out of 180; 177 responses to go!		Filled: 180 out of 180; 0 responses to go!		Filled: 6 out of 180; 174 responses to go!	Filled: 0 out of 180; 180 responses to go!	Filled: 0 out of 180; 180 responses to go!		
159	Code-mixing refers to a phenomenon of combining two or more languages in a single sentence. Can you generate a code-mixed Singlish sentence about Artificial Intelligence?	"I think AI is interesting lah, but I don't really know much about it la."			2						
160	Assuming that you are an Singlish bilingual speaker, how would you write a natural Singlish code-mixed sentence about Artificial Intelligence?	The Artificial Intelligence module is really interesting and I Lah hope to get an A for it.	1	"lah" is Singlish but it's used wrongly here	0						
161	Imitate the speaking style of a person who can speak Singlish in one sentence about Artificial Intelligence.	In Singapore, AI is a very big thing and we are using it to help improve our lives.			0						
162	Imagine that you are a Singaporean speaker. How would you talk about Artificial Intelligence using Singlish in a single sentence?	Artificial Intelligence is scary one leh.			2						
163	Write an Singlish code-mixed sentence about family.	I'm from a big Singlish family.			0						
164	Imagine there are two Singlish bilingual speakers talking to each other, can you imagine a conversation between them talking about family?	Julie: Hi, how’s your family doing?   Imelda: Hey! We’re good, thanks for asking. How’s your family?   Julie: We’re good too! I’m so glad to hear that.			0						
165	Code-mixing refers to a phenomenon of combining two or more languages in a single sentence. Can you generate a code-mixed Singlish sentence about family?	My family is ah very traditional one lah.			2						
166	Assuming that you are an Singlish bilingual speaker, how would you write a natural Singlish code-mixed sentence about family?	My big family and I, we all got matching tattoos of a strawberry to show our love for each other.			0						
167	Imitate the speaking style of a person who can speak Singlish in one sentence about family.	My family is the best!			0						
168	Imagine that you are a Singaporean speaker. How would you talk about family using Singlish in a single sentence?	In my family, we Singlish to communicate.			0						
169	Write an Singlish code-mixed sentence about traffic.	The traffic in Singapore is really bad today.			0						
170	Imagine there are two Singlish bilingual speakers talking to each other, can you imagine a conversation between them talking about traffic?	A: Wah lau, the traffic today sure is jialat. B: I know right? It's like the whole world decided to drive today.			2						
171	Code-mixing refers to a phenomenon of combining two or more languages in a single sentence. Can you generate a code-mixed Singlish sentence about traffic?	I was driving to work this morning and the traffic was so bad, lah!			2						
172	Assuming that you are an Singlish bilingual speaker, how would you write a natural Singlish code-mixed sentence about traffic?	The traffic is so bad, we'll never make it to the party on time!			0						
173	Imitate the speaking style of a person who can speak Singlish in one sentence about traffic.	The traffic is very bad today.			0						
174	Imagine that you are a Singaporean speaker. How would you talk about traffic using Singlish in a single sentence?	The traffic jam is so bad, I think I'm going to be late for my appointment.			0						
175	Write an Singlish code-mixed sentence about weather.	The weather is really hot today!			0						
176	Imagine there are two Singlish bilingual speakers talking to each other, can you imagine a conversation between them talking about weather?	A: Wah, the sun today sure hotter than yesterday ah? B: Yeah lah, probably because no rain for so many days already. A: I know right. Nowadays weather really unpredictable one. B: I hear that hor. But at least not as bad as other countries mah.			2						
177	Code-mixing refers to a phenomenon of combining two or more languages in a single sentence. Can you generate a code-mixed Singlish sentence about weather?	The weather is so hot, I'm going to kena heatstroke one!			2						
178	Assuming that you are an Singlish bilingual speaker, how would you write a natural Singlish code-mixed sentence about weather?	It's gonna rain soon lah, I can feel it in my bones.			2						
179	Imitate the speaking style of a person who can speak Singlish in one sentence about weather.	Hot today ah, must drink more water lah.			2						
180	Imagine that you are a Singaporean speaker. How would you talk about weather using Singlish in a single sentence?	The weather is very hot today.			0						
